<TITLE : Snapshot of desired_frame: Graph Dataset (YYYY-MM-DD HH:MM): 2024-03-04 13:43 >
timestamp sec, timpestamp nsecs, number_of_tags, adjacency_matrix, indexed_matrix
1709556214; 185843468; 19; (0.0, 0.0, 0.0, 0.08831620216369629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1940218210220337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07267516851425171, 0.055520761758089066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09896023571491241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08831620216369629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12234324216842651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18416611850261688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16551706194877625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07267516851425171, 0.0, 0.0, 0.18416611850261688, 0.0, 0.0, 0.0, 0.0, 0.12452356517314911, 0.0, 0.08514434844255447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055520761758089066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12850432097911835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17770050466060638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1417929232120514, 0.0, 0.0, 0.0, 0.0, 0.336331844329834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09896023571491241, 0.0, 0.0, 0.0, 0.12452356517314911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1940218210220337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12850432097911835, 0.1417929232120514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08514434844255447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12169554084539413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10666289180517197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12169554084539413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2204308956861496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16551706194877625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2204308956861496, 0.0, 0.11806811392307281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.336331844329834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11806811392307281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12234324216842651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17770050466060638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10666289180517197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0); (18, 5, 6, 19, 36, 34, 8, 3, 1, 4, 2, 9, 10, 32, 30, 28, 25, 13, 11)
