time;x;y;z;roll;pitch;yaw
313.728;0.5539748980443581;0.01610130996674959;3.0585240673093312;-0.0012473571036405037;0.09897730332112571;0.0006271128355463001
313.729;0.5542940168352392;0.01616486862784518;3.0580458949598435;-0.0012523253928014189;0.09878728082217965;0.0006297068283238552
313.73;0.5544003897749991;0.01618605485078458;3.0578865042768366;-0.001253981473205278;0.09872393999229954;0.0006305718858385621
313.731;0.5545067627194866;0.016207241075011463;3.057727113643908;-0.0012556375456509313;0.09866059916397124;0.0006314371399778619
313.732;0.5544003897749991;0.01618605485078458;3.0578865042768366;-0.001253981473205278;0.09872393999229954;0.0006305718858385621
313.733;0.554506762668291;0.016207241057756533;3.05772711367327;-0.001255639230470586;0.09866059916004433;0.0006314340477672153
313.734;0.5546131355663073;0.01622842726601165;3.0575677231197824;-0.0012572969797525395;0.0985972583293378;0.0006322964065217891
313.735;0.5547195084690448;0.01624961347555013;3.0574083326163732;-0.0012589547210711681;0.09853391750018045;0.0006331589621003826
313.737;0.5548258813765004;0.01627079968637222;3.0572489421630427;-0.001260612454446502;0.09847057667257278;0.0006340217145010989
313.738;0.5550386272055527;0.016313172111868144;3.05693016140662;-0.0012639278974473987;0.09834389502200834;0.0006357478097613249
313.739;0.5551450001271434;0.016334358326542425;3.0567707711035284;-0.0012655856071130188;0.09828055419905257;0.0006366111526170569
313.741;0.5552513730534394;0.016355544542501228;3.0566113808505166;-0.0012672433089154541;0.09821721337764835;0.0006374746922873548
313.742;0.5554641189201349;0.016397916978273305;3.0562926004947353;-0.001270558689010884;0.09809053173949674;0.0006392023620641303
313.743;0.555570491860528;0.016419103198087027;3.056133210391966;-0.0012722163673439283;0.09802719092275027;0.0006400664921668572
313.744;0.5556768648056138;0.016440289419186186;3.055973820339278;-0.0012738740378938932;0.09796385010755732;0.0006409308190766483
313.746;0.5557832377553892;0.016461475641571004;3.055814430336672;-0.0012755317006808034;0.0979005092939184;0.0006417953427916369
313.748;0.5556768648056138;0.016440289419186186;3.055973820339278;-0.0012738740378938932;0.09796385010755732;0.0006409308190766483
313.749;0.5548258813765004;0.01627079968637222;3.0572489421630427;-0.001260612454446502;0.09847057667257278;0.0006340217145010989
313.75;0.5549322542822643;0.016291985896329242;3.0570895517634495;-0.0012622703897928096;0.09840723584601022;0.0006348842769174512
313.751;0.5550386271927401;0.016313172107569753;3.056930161413936;-0.0012639283172302472;0.09834389502099786;0.0006357470361774587
313.752;0.5551450001079243;0.01633435832009399;3.0567707711145022;-0.0012655862367788441;0.09828055419753613;0.0006366099922792325
313.753;0.5552513730278139;0.01635554453390217;3.056611380865149;-0.0012672441484586315;0.0982172133756256;0.0006374731452208879
313.754;0.5553577459524056;0.016376730748994532;3.0564519906658756;-0.0012689020522896383;0.09815387255526672;0.0006383364950005435
313.756;0.5554641188816963;0.01639791696537129;3.056292600516683;-0.0012705599482918924;0.09809053173645993;0.0006392000416163204
313.757;0.5555704918156829;0.016419103183032684;3.0561332104175714;-0.0012722178364854228;0.09802719091920575;0.0006400637850663448
313.758;0.5557832376977309;0.016461475622210286;3.0558144303695927;-0.0012755335895264215;0.0979005092893571;0.0006417918624616519
313.759;0.555889610645786;0.016482661843726952;3.055655040420726;-0.0012771914544139442;0.09783716847676364;0.0006426561964032022
313.76;0.5559959835985243;0.01650384806652916;3.055495650521942;-0.0012788493115728503;0.09777382766572473;0.0006435207271715346
313.762;0.5562087295180377;0.016546220515991115;3.055176870874621;-0.0012821650027849132;0.09764714604831241;0.0006452503791811174
313.763;0.5563151024848065;0.016567406742651326;3.0550174811260855;-0.0012838228368781195;0.09758380524194;0.0006461155004186626
313.765;0.5564214754562459;0.01658859297059799;3.0548580914276333;-0.0012854806633228087;0.0975204644371241;0.0006469808184755793
313.766;0.5566342214131235;0.0166309654303516;3.0545393121809803;-0.001288796293346725;0.09739378283216363;0.0006487120450401532
313.767;0.5567405943985555;0.01665215166215901;3.0543799226327804;-0.0012904540969659972;0.09733044203202;0.0006495779535441321
313.768;0.5568469673886453;0.01667333789525378;3.0542205331346652;-0.0012921118930168415;0.09726710123343481;0.0006504440588601264
313.772;0.5559959835985243;0.01650384806652916;3.055495650521942;-0.0012788493115728503;0.09777382766572473;0.0006435207271715346
313.774;0.5568469673886453;0.01667333789525378;3.0542205331346652;-0.0012921118930168415;0.09726710123343481;0.0006504440588601264
313.794;0.5570597133507481;0.016715710354538962;3.0539017543069704;-0.0012954285112477249;0.0971404196383859;0.0006521749269581103
313.796;0.5571660863227546;0.01673689658072699;3.053742364977391;-0.0012970873334398208;0.0970770788419209;0.0006530396898629141
313.797;0.5590808006101045;0.017118248872140706;3.050873365609911;-0.0013269448670164305;0.09593694477245751;0.0006686390956276681
313.798;0.5586553084171335;0.017033503882433115;3.0515109196224173;-0.0013203100640297855;0.09619030785523301;0.0006651670474790026
313.819;0.5588680544531337;0.01707587635748768;3.051192142545168;-0.0013236291540538252;0.0960636263065276;0.000666899585082491
313.821;0.5607827695705846;0.01745722885459304;3.04832315788377;-0.0013535006763644186;0.09492349264764215;0.0006825260464549936
313.839;0.5608891426471576;0.017478415107021212;3.0481637703392552;-0.001355161076136973;0.09486015190133347;0.0006833943206694746
313.862;0.5626974855854358;0.017838581577313738;3.045454189778291;-0.001383388609889632;0.09378335945023146;0.0006981818505142353
313.884;0.5641867098206743;0.018135189426886012;3.0432227815535455;-0.0014066442286797393;0.09289658951041874;0.0007103824933347269
313.885;0.5663385911060491;0.018661351869840352;3.0399386583705;-0.001237550658689218;0.09192032506773272;0.0006501346031881446
313.908;0.5664345017164139;0.0186858750687287;3.0397916263092006;-0.0012277850786161573;0.09188016419469139;0.0006465928660992321
313.929;0.5664345017164139;0.0186858750687287;3.0397916263092006;-0.0012277850786161573;0.09188016419469139;0.0006465928660992321
313.93;0.5680649826964713;0.019102769273309526;3.0372920844170674;-0.0010617752883151986;0.09119743459178528;0.0005862768332676512
313.955;0.5681608934671712;0.019127292474918095;3.037145052685128;-0.0010520079379903677;0.09115727433967345;0.0005827278869342362
313.981;0.5699831987316284;0.01959323305230007;3.0343514537484215;-0.0008664377475552895;0.09039423607763715;0.000515158144868298
313.983;0.572476884777875;0.020230836021708592;3.030528644877347;-0.0006124424108307703;0.08935009874267624;0.00042245757594516764
313.993;0.5725727958234416;0.020255359194716913;3.0303816140490505;-0.0006026740131648717;0.08930994008179986;0.00041888223820987964
314.029;0.5727646185203188;0.02030440569362805;3.0300875521813055;-0.0005831216564869837;0.08922962287649329;0.00041176481299931333
314.051;0.5753542221681927;0.020966531843275533;3.026117726998058;-0.0003192894754619014;0.08814535412740122;0.0003151521538564461
314.056;0.5725727958234416;0.020255359194716913;3.0303816140490505;-0.0006026740131648717;0.08930994008179986;0.00041888223820987964
314.082;0.5726687070331744;0.020279882408746376;3.030234583167713;-0.0005929014230259013;0.0892697814589972;0.0004153157384433824
314.087;0.5777520101759568;0.021579611988210616;3.0224419743437196;-7.490562248433794e-05;0.08714142429414469;0.0002255009232771969
314.114;0.57794383330336;0.021628658363369264;3.02214791469559;-5.535614238340536e-05;0.08706111085370068;0.0002183089814519953
314.117;0.5797661566680931;0.02209459945099956;3.0193543508310006;0.0001304339415127587;0.08629814014418696;0.0001500180502338189
314.136;0.5799579801916144;0.022143645838194736;3.019060291941126;0.00014998840179440714;0.08621782817829032;0.00014281078874943404
314.165;0.5804375403930758;0.022266262133888586;3.018325144473425;0.00019890870014195984;0.08601704884767128;0.00012485915423940852
314.188;0.5827394284895809;0.022854819361122592;3.014796444804262;0.00043365922003514996;0.08505332039371345;3.831802243935815e-05
314.193;0.584178110691581;0.023222667549199074;3.012591013073618;0.0005803973742640594;0.08445100043671305;-1.591312528927193e-05
314.219;0.584274022978969;0.023247190781134346;3.0124439844064987;0.000590182580013883;0.08441084605225549;-1.9527574551323996e-05
314.223;0.5870554806724075;0.023958363910302344;3.0081801621579536;0.0008739352056339459;0.08324638443098534;-0.00012466699088916212
314.226;0.5872473058558937;0.02400741040022987;3.007886105910406;0.0008935139107260077;0.08316607781627977;-0.00013191601120164052
314.256;0.5877268688689488;0.024130026601018484;3.007150965657603;0.0009424599526780243;0.08296531190663751;-0.0001500514562046326
314.295;0.5883982574148592;0.024301689276049625;3.006121770093359;0.0010109877903622447;0.08268424112479286;-0.00017546032768074688
314.317;0.5883982575045773;0.024301689299552922;3.0061217700529554;0.0010109901083279976;0.08268424111773828;-0.00017545501104986757
314.319;0.5917552049264095;0.025160002295166867;3.0009758065173315;0.0013536622689307289;0.08127891348163901;-0.00030289741651665184
314.32;0.591851117865233;0.0251845255249317;3.0008287793193245;0.0013634547708899418;0.08123876190545082;-0.00030654596989792264
314.343;0.5919470308071223;0.025209048753308514;3.0006817521422393;0.0013732472337979198;0.08119861036550183;-0.00031019526022890606
314.349;0.5940571186426535;0.025748560039650054;2.997447158490255;0.0015887318570609018;0.08031528543338232;-0.00039052757325613516
314.377;0.5942489448735142;0.025797606484411394;2.9971531050282225;0.0016083202104019015;0.08023498404046259;-0.0003978487480313356
314.405;0.596454950850369;0.026361641102441272;2.993771494687244;0.0018336640407529347;0.07931152812537465;-0.0004820501307923748
314.426;0.5988527886801827;0.026974722269312693;2.9900958422980257;0.002078668755159808;0.07830779322929096;-0.0005738127857231208
314.43;0.6003874076308154;0.02736709421529939;2.9877434308529454;0.002235504808082617;0.0776654147184877;-0.0006326790978093021
314.446;0.6005792352423177;0.02741614073270229;2.987449379715089;0.0022551134995719988;0.07758511804154898;-0.000640039504885394
314.45;0.602017942709156;0.02778398943376278;2.9852439988501067;0.0024021742480710134;0.07698289767775923;-0.000695336605807294
314.501;0.602017942709156;0.02778398943376278;2.9852439988501067;0.0024021742480710134;0.07698289767775923;-0.000695336605807294
314.525;0.6060463332135058;0.028813965687034628;2.9790689548063574;0.0028140575946928926;0.07529672414868148;-0.0008506944995839359
314.552;0.6044157943513735;0.02839707104200028;2.9815683726018216;0.002647369775784651;0.0759792149082821;-0.0007876087214795392
314.555;0.6067177363843949;0.0289856292648671;2.978039782512366;0.0028828069266199296;0.07501570087197502;-0.0008764633087051559
314.583;0.6068136507440312;0.029010152525123904;2.9778927581554493;0.002892618214861731;0.07497555490816668;-0.0008801705877659675
314.585;0.609403341289195;0.029672280465666077;2.9739231076724852;0.0031575547270647065;0.07389162773437773;-0.0009804441164558302
314.592;0.6095951705592051;0.029721327005432882;2.97362905998305;0.0031771852228008337;0.07381133787302963;-0.0009878780832220401
314.594;0.6093074266585553;0.02964775719364469;2.974070131548616;0.003147739432871576;0.07393177272150997;-0.0009767282405122207
314.622;0.6094992560188541;0.029696803761319685;2.973776083775114;0.0031673724118083738;0.07385148276503964;-0.000984155063253659
314.631;0.61083374475786;0.029994763286113772;2.971531279246628;0.003171869775131502;0.07315955672555413;-0.0009779736657852466
314.664;0.6110095385354196;0.030033057607118965;2.9712311632262827;0.0031695413388975052;0.07306545885940406;-0.0009758781117234266
314.693;0.6141738278345107;0.030722356258540535;2.965829093841897;0.0031276343724436447;0.07137169799601527;-0.0009380881425952941
314.725;0.6142617242621718;0.030741503071140566;2.9656790374629947;0.003126436516285339;0.07132464920340979;-0.000937069333115845
314.76;0.6144375179766497;0.03077979733514807;2.965378923840964;0.0031240952187213357;0.07123055145984553;-0.0009349787931699473
314.761;0.6153164872789211;0.03097126919046611;2.963878356711555;0.003112428442504228;0.07076006269030509;-0.0009244818555936064
314.783;0.6154043842183821;0.030990416382284974;2.963728300152361;0.003111261739812985;0.07071301381941543;-0.0009234316589832763
314.785;0.6159317658484684;0.031105299526276102;2.9628279614303703;0.003104258778824801;0.07043072062497041;-0.0009171311312781652
314.811;0.6160196627917672;0.03112444672028649;2.962677905075525;0.003103091546336486;0.07038367176325692;-0.0009160807777533578
314.814;0.6173381171453624;0.03141165477149943;2.9604270631018;0.0030855828243767694;0.06967793896921688;-0.0009003141827279958
314.815;0.6174260141014453;0.031430801973682074;2.9602770072093394;0.003084414650275486;0.06963089012770866;-0.0008992632074904432
314.837;0.6175139110593525;0.03144994917714241;2.960126951344635;0.0030832464828935814;0.06958384128727403;-0.0008982121295664975
314.867;0.6189202626179651;0.03175630459530152;2.9577260613007663;0.0030645557681517627;0.06883105998920577;-0.000881381835975228
314.885;0.6215571726094158;0.03233072157617186;2.9532244120843774;0.0030294886498317608;0.06741959587534747;-0.0008497799714284587
314.886;0.6214692755839427;0.03231157432491563;2.953374466655743;0.0030306574603070294;0.06746664466348086;-0.0008508348567299692
314.887;0.6215571725844926;0.032330721557751005;2.953224412111772;0.0030294870776840367;0.06741959587985125;-0.0008497815004922108
314.905;0.6216450695868054;0.03234986879186569;2.9530743575955607;0.00302831670144562;0.06737254709730336;-0.0008487280413756979
314.907;0.6227877307625298;0.032598782941398466;2.951123651426531;0.003013101499137737;0.06676091302519459;-0.0008350245793104521
314.93;0.6228756277860582;0.032617930190977355;2.9509735973026223;0.0030119310020662723;0.06671386425840481;-0.0008339698838550237
314.952;0.6232272158975909;0.03269451920209837;2.9503733810846056;0.0030072490764077075;0.06652566920209181;-0.000829750073160372
314.962;0.6235788039836729;0.0327711081944347;2.949773165369139;0.003002563901674222;0.06633747417262315;-0.0008255318795894276
314.971;0.624194083180989;0.032905138965594855;2.9487227889577903;0.002994363830008946;0.06600813291639378;-0.0008181473011857428
314.999;0.6235788039836729;0.0327711081944347;2.949773165369139;0.003002563901674222;0.06633747417262315;-0.0008255318795894276
315.0;0.6248972594944167;0.033058317055226966;2.9475223604560843;0.0029849917182597683;0.06563174297722923;-0.0008097025518260434
315.001;0.6249851565419428;0.03307746432265633;2.947372307017622;0.002983820271061903;0.06558469423961913;-0.0008086464565235733
315.031;0.6250730535911807;0.033096611591367175;2.9472222536069235;0.002982648829960913;0.0655376455030976;-0.0008075902582504237
315.036;0.625776230046556;0.033249789787197864;2.9460218273208314;0.0029732775197075898;0.06516125565013654;-0.0007991369651923225
315.048;0.6259520241199449;0.03328808430661892;2.9457217210898112;0.0029709311456389193;0.06506715820792938;-0.0007970261293109541
