time;x;y;z;roll;pitch;yaw
57.078;0.06214097030308556;-0.00024354036620036212;2.4998619621284703;-9.827627635902208e-05;-0.00032522748580697243;0.0004288444414215213
57.083;0.06440791557099362;-0.0002524247889975663;2.499856926485543;-0.00010186409921523528;-0.00033709121079789317;0.0004444895861658109
57.084;0.06454126529264008;-0.00025294740187089756;2.4998566302713865;-0.00010207515181989239;-0.0003377890752235032;0.00044540989048746444
57.085;0.06467461501428862;-0.00025347001471361097;2.4998563340572377;-0.00010228620450750036;-0.000338486939454098;0.00044633019508486714
57.086;0.06480796473593922;-0.00025399262752570304;2.4998560378430974;-0.00010249725727805934;-0.0003391848034896772;0.00044725049995801894
57.087;0.0649413144575919;-0.00025451524030717723;2.499855741628965;-0.00010270831013156943;-0.000339882667330241;0.00044817080510692033
57.088;0.06507466417924662;-0.0002550378530580301;2.499855445414841;-0.00010291936306803071;-0.0003405805309757886;0.0004490911105315707
57.09;0.06520801390090343;-0.00025556046577826855;2.499855149200725;-0.00010313041608744341;-0.0003412783944263203;0.00045001141623197087
57.095;0.06560806306588626;-0.0002571283037552559;2.499854260558425;-0.00010376357564339095;-0.0003433719836078177;0.0004527723349876691
57.096;0.06614146195255899;-0.00025921875396256455;2.499853075702139;-0.00010460778954598134;-0.00034616343311958043;0.00045645356385576785
57.097;0.06627481167423234;-0.0002597413664378462;2.4998527794880876;-0.00010481884322900956;-0.0003468612950099782;0.00045737387176216843
57.121;0.06640816139590776;-0.000260263978882503;2.4998524832740445;-0.00010502989699499034;-0.0003475591567053586;0.00045829417994431963
57.149;0.0630744183546405;-0.00024719865858717147;2.4998598886275634;-9.975357829027999e-05;-0.000330112555816763;0.0004352865579871928
57.151;0.06707491000382419;-0.0002628770421848406;2.499851002206103;-0.00010608529012543976;-0.00035104846242733055;0.00046289569677887224
57.185;0.06734160944705889;-0.00026392226712361813;2.499850409778748;-0.00010650743453393303;-0.00035244418333239006;0.00046473630852072274
57.198;0.06854175694165027;-0.00026862577804222937;2.499847743856346;-0.00010840710525866609;-0.00035872491777434436;0.00047301907116254247
57.207;0.07027530332297394;-0.0002754197340309253;2.4998438930809117;-0.00011115109806488554;-0.0003677970618725057;0.0004849830983029674
57.213;0.0714754508179411;-0.0002801232389917571;2.4998412271602586;-0.00011305079360489005;-0.00037407775770841256;0.0004932659136256043
57.214;0.07027530332297394;-0.0002754197340309253;2.4998438930809117;-0.00011115109806488554;-0.0003677970618725057;0.0004849830983029674
57.223;0.07040865304458623;-0.0002759423459485731;2.4998435968676596;-0.0001113621856428066;-0.0003684949177603335;0.0004859034075768518
57.241;0.07040865304462869;-0.0002759423458157141;2.4998435968674735;-0.00011136217501528272;-0.0003684949177455477;0.0004859034100134663
57.242;0.07174215026079149;-0.00028116846353887573;2.499840634735719;-0.00011347307381537763;-0.00037547346592183565;0.000495106513688944
57.26;0.0718754999824064;-0.0002816910751826385;2.499840338522644;-0.00011368416733989584;-0.0003761713196711282;0.0004960268248423793
57.261;0.07374239608523209;-0.0002890076349802845;2.4998361915404415;-0.00011663948539371213;-0.00038594125168027514;0.0005089112099498858
57.283;0.07387574580684;-0.0002895302462836216;2.499835895327654;-0.00011685058967139608;-0.0003866391025169621;0.0005098315230602439
57.284;0.07600934135281176;-0.000297892023084681;2.4998311559243134;-0.0001202282783462662;-0.0003978046893872543;0.0005245565682853533
57.312;0.07614269107441902;-0.0002984146339793624;2.49983085971182;-0.00012043939298369827;-0.0003985025369202601;0.0005254768840327365
57.342;0.07934308439361304;-0.0003109572862658658;2.499823750614412;-0.0001255061691706316;-0.0004152508191888598;0.000547564544719664
